"Date","Price","Open","High","Low","Change %"
"Mar 18, 2013","16.0798","16.1292","16.2148","16.0555","-1.11%"
"Mar 15, 2013","16.2599","16.1502","16.3077","16.1442","0.64%"
"Mar 14, 2013","16.1565","16.1245","16.2446","16.0242","0.17%"
"Mar 13, 2013","16.1283","16.2114","16.2386","16.0216","-0.50%"
"Mar 12, 2013","16.2093","16.3419","16.3656","16.1900","-0.90%"
"Mar 11, 2013","16.3565","16.3986","16.4447","16.2660","-0.42%"
"Mar 08, 2013","16.4256","16.7137","16.7404","16.3935","-1.75%"
"Mar 07, 2013","16.7186","16.5827","16.7698","16.5559","0.70%"
"Mar 06, 2013","16.6022","16.5780","16.6178","16.5211","0.17%"
"Mar 05, 2013","16.5744","16.5964","16.6388","16.5350","-0.15%"
"Mar 04, 2013","16.5988","16.5806","16.6698","16.5720","-0.22%"
"Mar 01, 2013","16.6349","16.6930","16.7324","16.5755","-0.29%"
"Feb 28, 2013","16.6837","16.7689","16.8100","16.6476","-0.53%"
"Feb 27, 2013","16.7719","16.7743","16.8692","16.7345","-0.05%"
"Feb 26, 2013","16.7798","16.7400","16.8566","16.6510","0.26%"
"Feb 25, 2013","16.7355","16.7810","16.8853","16.6757","-0.04%"
"Feb 22, 2013","16.7427","16.7943","16.8692","16.7091","-0.38%"
"Feb 21, 2013","16.8071","16.8941","16.9240","16.7959","-0.49%"
"Feb 20, 2013","16.8904","16.9090","16.9805","16.8593","-0.18%"
"Feb 19, 2013","16.9211","16.9347","16.9941","16.8938","-0.08%"
"Feb 18, 2013","16.9352","16.9249","16.9693","16.8889","-0.22%"
"Feb 15, 2013","16.9729","16.9486","16.9919","16.8977","0.12%"
"Feb 14, 2013","16.9524","17.0603","17.0682","16.9003","-0.69%"
"Feb 13, 2013","17.0705","17.0726","17.1395","17.0080","-0.06%"
"Feb 12, 2013","17.0812","17.0600","17.1729","17.0442","-0.01%"
"Feb 11, 2013","17.0824","16.9974","17.1455","16.9948","0.43%"
"Feb 08, 2013","17.0097","17.0425","17.1104","16.9822","-0.27%"
"Feb 07, 2013","17.0564","17.1371","17.2285","16.9602","-0.58%"
"Feb 06, 2013","17.1562","17.1593","17.1837","17.0867","-0.04%"
"Feb 05, 2013","17.1628","17.1794","17.2017","17.0665","-0.10%"
"Feb 04, 2013","17.1808","17.1848","17.2241","17.1219","-0.16%"
"Feb 01, 2013","17.2080","17.2462","17.4410","17.1935","-0.25%"
"Jan 31, 2013","17.2510","17.2572","17.3117","17.1715","-0.20%"
"Jan 30, 2013","17.2857","17.1551","17.3265","17.1260","0.67%"
"Jan 29, 2013","17.1712","17.1853","17.1926","17.0880","-0.11%"
"Jan 28, 2013","17.1896","17.0745","17.2273","17.0504","0.65%"
"Jan 25, 2013","17.0790","16.8890","17.1574","16.8799","1.05%"
"Jan 24, 2013","16.9017","16.9032","16.9546","16.8565","0.01%"
"Jan 23, 2013","16.8993","16.8194","16.9064","16.7955","0.41%"
"Jan 22, 2013","16.8306","16.8923","16.9445","16.8185","-0.39%"
"Jan 21, 2013","16.8971","16.8427","16.9356","16.8324","0.25%"
"Jan 18, 2013","16.8542","16.8343","16.8991","16.7476","0.19%"
"Jan 17, 2013","16.8218","16.7642","16.8650","16.7438","0.23%"
"Jan 16, 2013","16.7826","16.7778","16.8373","16.7428","-0.09%"
"Jan 15, 2013","16.7980","16.8333","16.9167","16.7685","-0.32%"
"Jan 14, 2013","16.8519","16.8846","16.9399","16.8239","-0.16%"
"Jan 11, 2013","16.8791","16.7307","16.9180","16.6905","0.87%"
"Jan 10, 2013","16.7342","16.6125","16.7831","16.5333","0.63%"
"Jan 09, 2013","16.6288","16.7424","16.7630","16.6068","-0.71%"
"Jan 08, 2013","16.7475","16.7353","16.7778","16.6746","0.02%"
"Jan 07, 2013","16.7448","16.6549","16.7602","16.5701","0.50%"
"Jan 04, 2013","16.6620","16.7074","16.7247","16.6094","-0.27%"
"Jan 03, 2013","16.7075","16.7975","16.8381","16.6555","-0.61%"
"Jan 02, 2013","16.8098","16.9814","17.0622","16.7896","-1.02%"
"Jan 01, 2013","16.9837","16.9611","17.0229","16.9425","0.17%"
"Dec 31, 2012","16.9554","17.1921","17.2328","16.9405","-1.57%"
"Dec 28, 2012","17.2257","17.1770","17.2281","17.1020","0.23%"
"Dec 27, 2012","17.1866","17.2033","17.2496","17.1686","-0.17%"
"Dec 26, 2012","17.2159","17.1159","17.2400","17.0604","0.46%"
"Dec 25, 2012","17.1369","17.1122","17.1615","17.0736","0.12%"
"Dec 24, 2012","17.1166","17.0159","17.1880","17.0107","0.35%"
"Dec 21, 2012","17.0574","16.8953","17.0781","16.8586","1.00%"
"Dec 20, 2012","16.8886","16.8848","16.9760","16.8492","-0.06%"
"Dec 19, 2012","16.8987","16.8154","16.9424","16.8092","0.46%"
"Dec 18, 2012","16.8220","16.7496","16.8307","16.7300","0.33%"
"Dec 17, 2012","16.7667","16.7641","16.8513","16.7426","-0.02%"
"Dec 14, 2012","16.7708","16.7315","16.8142","16.7110","0.16%"
"Dec 13, 2012","16.7445","16.6508","16.7884","16.6185","0.48%"
"Dec 12, 2012","16.6638","16.5593","16.6638","16.5273","0.51%"
"Dec 11, 2012","16.5798","16.5698","16.6245","16.5516","-0.00%"
"Dec 10, 2012","16.5800","16.5738","16.5898","16.5271","-0.24%"
"Dec 07, 2012","16.6196","16.6926","16.6988","16.5178","-0.41%"
"Dec 06, 2012","16.6876","16.8839","16.9029","16.6647","-1.24%"
"Dec 05, 2012","16.8974","16.9451","16.9856","16.8697","-0.35%"
"Dec 04, 2012","16.9563","16.9611","16.9940","16.9168","0.04%"
"Dec 03, 2012","16.9496","16.8104","16.9560","16.8078","0.75%"
"Nov 30, 2012","16.8239","16.7880","16.8426","16.7539","0.17%"
"Nov 29, 2012","16.7957","16.7832","16.8529","16.7651","-0.03%"
"Nov 28, 2012","16.8002","16.8589","16.8871","16.7775","-0.40%"
"Nov 27, 2012","16.8676","16.8811","16.9157","16.7613","-0.09%"
"Nov 26, 2012","16.8832","16.8011","16.8947","16.7614","0.49%"
"Nov 23, 2012","16.8013","16.7853","16.8565","16.7567","0.03%"
"Nov 22, 2012","16.7971","16.7418","16.8052","16.7100","0.26%"
"Nov 21, 2012","16.7529","16.6631","16.7555","16.5889","0.46%"
"Nov 20, 2012","16.6768","16.7284","16.7775","16.6560","-0.35%"
"Nov 19, 2012","16.7351","16.7288","16.7711","16.6794","-0.07%"
"Nov 16, 2012","16.7461","16.8779","16.9010","16.6869","-0.89%"
"Nov 15, 2012","16.8963","16.9065","16.9616","16.8729","-0.06%"
"Nov 14, 2012","16.9068","16.8236","16.9215","16.7601","0.58%"
"Nov 13, 2012","16.8096","16.7872","16.8522","16.7447","0.06%"
"Nov 12, 2012","16.7989","16.7668","16.8379","16.7304","0.17%"
"Nov 09, 2012","16.7698","16.7872","16.8793","16.7187","-0.10%"
"Nov 08, 2012","16.7868","16.6737","16.7868","16.6334","0.66%"
"Nov 07, 2012","16.6772","16.5990","16.6990","16.5386","0.41%"
"Nov 06, 2012","16.6089","16.6759","16.6928","16.5773","-0.40%"
"Nov 05, 2012","16.6752","16.6915","16.7408","16.6484","-0.37%"
"Nov 02, 2012","16.7375","16.8329","16.8563","16.6332","-0.62%"
"Nov 01, 2012","16.8425","16.9677","17.0217","16.8233","-0.76%"
"Oct 31, 2012","16.9716","16.9451","16.9973","16.9050","0.14%"
"Oct 30, 2012","16.9472","16.8566","16.9654","16.8461","0.46%"
"Oct 29, 2012","16.8694","16.8142","16.9167","16.7852","0.28%"
"Oct 26, 2012","16.8220","16.8164","16.9060","16.7836","-0.01%"
"Oct 25, 2012","16.8240","16.8373","16.8671","16.7691","-0.11%"
"Oct 24, 2012","16.8425","16.8256","16.8870","16.7529","-0.01%"
"Oct 23, 2012","16.8434","16.7833","16.8587","16.7612","0.30%"
"Oct 22, 2012","16.7927","16.7694","16.8539","16.7539","0.08%"
"Oct 19, 2012","16.7801","16.7845","16.8210","16.7248","-0.08%"
"Oct 18, 2012","16.7934","16.7780","16.8475","16.7280","0.00%"
"Oct 17, 2012","16.7926","16.7936","16.8457","16.7531","0.04%"
"Oct 16, 2012","16.7863","16.5774","16.7863","16.5716","1.25%"
"Oct 15, 2012","16.5784","16.6504","16.6732","16.5600","-0.54%"
"Oct 12, 2012","16.6679","16.7138","16.7351","16.6422","-0.15%"
"Oct 11, 2012","16.6933","16.7093","16.7195","16.6139","-0.12%"
"Oct 10, 2012","16.7129","16.5763","16.7364","16.5217","0.67%"
"Oct 09, 2012","16.6015","16.5965","16.6349","16.5207","-0.04%"
"Oct 08, 2012","16.6074","16.6354","16.7102","16.5849","-0.34%"
"Oct 05, 2012","16.6643","16.6011","16.7031","16.4907","0.35%"
"Oct 04, 2012","16.6069","16.5555","16.6221","16.5193","0.29%"
"Oct 03, 2012","16.5597","16.6184","16.6527","16.5255","-0.38%"
"Oct 02, 2012","16.6227","16.5416","16.6566","16.5083","0.46%"
"Oct 01, 2012","16.5472","16.5048","16.6315","16.4714","0.06%"
"Sep 28, 2012","16.5367","16.5768","16.6343","16.5119","-0.25%"
"Sep 27, 2012","16.5776","16.5808","16.5930","16.4900","-0.00%"
"Sep 26, 2012","16.5783","16.5996","16.6369","16.5161","-0.12%"
"Sep 25, 2012","16.5975","16.6959","16.7240","16.5759","-0.65%"
"Sep 24, 2012","16.7060","16.6679","16.7401","16.6494","0.15%"
"Sep 21, 2012","16.6806","16.6726","16.7447","16.6102","-0.01%"
"Sep 20, 2012","16.6821","16.7561","16.8159","16.6561","-0.47%"
"Sep 19, 2012","16.7612","16.6900","16.7983","16.6409","0.42%"
"Sep 18, 2012","16.6914","16.7367","16.7936","16.6679","-0.34%"
"Sep 17, 2012","16.7476","16.6779","16.8075","16.6690","0.32%"
"Sep 14, 2012","16.6942","16.6404","16.8059","16.6252","0.29%"
"Sep 13, 2012","16.6463","16.7900","16.8590","16.6232","-0.85%"
"Sep 12, 2012","16.7884","16.6937","16.8366","16.6463","0.55%"
"Sep 11, 2012","16.6959","16.6767","16.7306","16.6322","0.07%"
"Sep 10, 2012","16.6838","16.6126","16.7025","16.5497","0.25%"
"Sep 07, 2012","16.6416","16.5400","16.6548","16.4458","0.75%"
"Sep 06, 2012","16.5170","16.5522","16.5756","16.3934","-0.16%"
"Sep 05, 2012","16.5439","16.5566","16.5839","16.4927","-0.18%"
"Sep 04, 2012","16.5740","16.5971","16.6420","16.5068","-0.27%"
"Sep 03, 2012","16.6182","16.6114","16.6562","16.5739","0.06%"
"Aug 31, 2012","16.6081","16.6831","16.8336","16.5705","-0.58%"
"Aug 30, 2012","16.7054","16.6947","16.7921","16.6615","0.12%"
"Aug 29, 2012","16.6853","16.5707","16.7001","16.5497","0.65%"
"Aug 28, 2012","16.5769","16.5067","16.5979","16.4488","0.44%"
"Aug 27, 2012","16.5038","16.4605","16.5640","16.4590","0.14%"
"Aug 24, 2012","16.4815","16.5379","16.6071","16.4525","-0.38%"
"Aug 23, 2012","16.5436","16.3879","16.5682","16.3627","1.01%"
"Aug 22, 2012","16.3789","16.4043","16.4504","16.3607","-0.20%"
"Aug 21, 2012","16.4111","16.1751","16.4265","16.1639","1.39%"
"Aug 20, 2012","16.1862","16.1932","16.2296","16.1035","0.10%"
"Aug 17, 2012","16.1705","16.2914","16.3496","16.1488","-0.71%"
"Aug 16, 2012","16.2855","16.1275","16.2996","16.1029","0.90%"
"Aug 15, 2012","16.1405","16.2360","16.2924","16.1156","-0.64%"
"Aug 14, 2012","16.2442","16.2165","16.2627","16.1241","0.25%"
"Aug 13, 2012","16.2043","16.0709","16.2608","16.0631","0.81%"
"Aug 10, 2012","16.0740","16.1039","16.1650","16.0597","-0.24%"
"Aug 09, 2012","16.1129","16.2278","16.3045","16.0712","-0.95%"
"Aug 08, 2012","16.2676","16.3981","16.4379","16.2142","-0.85%"
"Aug 07, 2012","16.4075","16.3545","16.4267","16.2856","0.34%"
"Aug 06, 2012","16.3521","16.2914","16.3804","16.1755","0.36%"
"Aug 03, 2012","16.2935","16.2436","16.3074","16.1406","0.27%"
"Aug 02, 2012","16.2503","16.3629","16.4883","16.2261","-0.70%"
"Aug 01, 2012","16.3652","16.4067","16.4238","16.2548","-0.25%"
"Jul 31, 2012","16.4055","16.2887","16.4106","16.2264","0.80%"
"Jul 30, 2012","16.2745","16.2910","16.3250","16.1792","-0.26%"
"Jul 27, 2012","16.3166","16.4686","16.5091","16.2560","-0.99%"
"Jul 26, 2012","16.4802","16.5149","16.5770","16.4376","-0.20%"
"Jul 25, 2012","16.5127","16.5317","16.5999","16.4904","-0.15%"
"Jul 24, 2012","16.5367","16.4582","16.5979","16.4251","0.47%"
"Jul 23, 2012","16.4590","16.1922","16.4751","16.1710","1.37%"
"Jul 20, 2012","16.2368","16.2192","16.2634","16.1065","0.11%"
"Jul 19, 2012","16.2188","16.1538","16.2608","16.0950","0.30%"
"Jul 18, 2012","16.1707","16.1678","16.1981","16.0552","-0.05%"
"Jul 17, 2012","16.1787","16.2210","16.2587","16.1365","-0.30%"
"Jul 16, 2012","16.2272","16.2932","16.3086","16.1929","-0.34%"
"Jul 13, 2012","16.2828","16.4097","16.4440","16.2438","-0.76%"
"Jul 12, 2012","16.4078","16.2764","16.4806","16.2672","0.64%"
"Jul 11, 2012","16.3030","16.3763","16.3947","16.2698","-0.60%"
"Jul 10, 2012","16.4007","16.4122","16.4473","16.2555","-0.11%"
"Jul 09, 2012","16.4186","16.4173","16.5842","16.3972","-0.19%"
"Jul 06, 2012","16.4500","16.5654","16.6750","16.4237","-0.81%"
"Jul 05, 2012","16.5842","16.6903","16.7531","16.4564","-0.71%"
"Jul 04, 2012","16.7020","16.7982","16.8440","16.6797","-0.66%"
"Jul 03, 2012","16.8126","16.7831","16.8507","16.7455","0.18%"
"Jul 02, 2012","16.7832","16.9120","16.9298","16.7092","-0.75%"
"Jun 29, 2012","16.9104","16.9233","17.0984","16.8325","-0.05%"
"Jun 28, 2012","16.9188","16.9058","17.0519","16.8916","0.06%"
"Jun 27, 2012","16.9079","17.1738","17.2117","16.8803","-1.65%"
"Jun 26, 2012","17.1907","17.3813","17.4175","17.1385","-1.20%"
"Jun 25, 2012","17.3991","17.3856","17.4618","17.2699","-0.11%"
"Jun 22, 2012","17.4181","17.4264","17.4815","17.3317","-0.23%"
"Jun 21, 2012","17.4586","17.3885","17.5129","17.2778","0.34%"
"Jun 20, 2012","17.4001","17.3641","17.4858","17.3264","0.20%"
"Jun 19, 2012","17.3657","17.3818","17.4454","17.3132","-0.13%"
"Jun 18, 2012","17.3877","17.6930","17.7399","17.3688","-1.16%"
"Jun 15, 2012","17.5921","17.5375","17.6485","17.4839","0.22%"
"Jun 14, 2012","17.5538","17.6199","17.6796","17.5071","-0.39%"
"Jun 13, 2012","17.6219","17.4570","17.6609","17.4437","0.85%"
"Jun 12, 2012","17.4735","17.5615","17.6117","17.3881","-0.67%"
"Jun 11, 2012","17.5908","17.6154","17.6423","17.4066","0.95%"
"Jun 08, 2012","17.4259","17.6659","17.7249","17.3831","-1.36%"
"Jun 07, 2012","17.6660","17.6457","17.6998","17.4468","0.17%"
"Jun 06, 2012","17.6360","17.6742","17.7494","17.6133","-0.32%"
"Jun 05, 2012","17.6922","17.7486","17.8057","17.6444","-0.53%"
"Jun 04, 2012","17.7858","17.7850","17.8561","17.6792","-0.07%"
"Jun 01, 2012","17.7981","17.7401","17.9919","17.6903","0.20%"
"May 31, 2012","17.7617","17.4935","17.7835","17.4859","1.44%"
"May 30, 2012","17.5104","17.3345","17.5326","17.3135","0.86%"
"May 29, 2012","17.3610","17.4838","17.5302","17.3202","-0.75%"
"May 28, 2012","17.4923","17.6144","17.7013","17.4555","-0.33%"
"May 25, 2012","17.5510","17.5714","17.6166","17.5197","-0.10%"
"May 24, 2012","17.5686","17.6214","17.6482","17.5023","-0.23%"
"May 23, 2012","17.6090","17.6334","17.7153","17.5623","-0.09%"
"May 22, 2012","17.6243","17.5462","17.6410","17.4394","0.42%"
"May 21, 2012","17.5508","17.6389","17.6659","17.5335","-0.54%"
"May 18, 2012","17.6463","17.5477","17.6829","17.4587","0.47%"
"May 17, 2012","17.5637","17.4867","17.5950","17.4458","0.32%"
"May 16, 2012","17.5076","17.6019","17.7033","17.4569","-0.55%"
"May 15, 2012","17.6048","17.6034","17.6227","17.4816","-0.04%"
"May 14, 2012","17.6122","17.4811","17.6319","17.4437","0.44%"
"May 11, 2012","17.5355","17.5112","17.5567","17.4326","0.29%"
"May 10, 2012","17.4849","17.4992","17.5333","17.3648","0.00%"
"May 09, 2012","17.4847","17.3659","17.5568","17.3350","0.64%"
"May 08, 2012","17.3730","17.1854","17.4511","17.1506","1.08%"
"May 07, 2012","17.1877","17.1566","17.2711","17.0591","-0.27%"
"May 04, 2012","17.2336","17.0941","17.2609","17.0270","0.65%"
"May 03, 2012","17.1222","17.0107","17.1316","16.9341","0.61%"
"May 02, 2012","17.0185","17.0902","17.1094","16.9765","-0.48%"
"May 01, 2012","17.1006","17.2378","17.3212","17.0211","-0.77%"
"Apr 30, 2012","17.2339","17.1726","17.2689","17.1081","0.27%"
"Apr 27, 2012","17.1881","17.3991","17.4686","17.1599","-1.25%"
"Apr 26, 2012","17.4059","17.4023","17.5306","17.3521","0.02%"
"Apr 25, 2012","17.4017","17.3756","17.4106","17.3233","0.18%"
"Apr 24, 2012","17.3702","17.3274","17.4093","17.2774","0.26%"
"Apr 23, 2012","17.3253","17.2809","17.3661","17.2584","0.01%"
"Apr 20, 2012","17.3228","17.3331","17.3916","17.2866","-0.16%"
"Apr 19, 2012","17.3497","17.2817","17.4267","17.2371","0.31%"
"Apr 18, 2012","17.2968","17.1982","17.3034","17.1217","0.50%"
"Apr 17, 2012","17.2111","17.3441","17.3729","17.1185","-0.92%"
"Apr 16, 2012","17.3701","17.1917","17.3743","17.1321","0.77%"
"Apr 13, 2012","17.2368","17.1708","17.2695","17.1374","0.35%"
"Apr 12, 2012","17.1774","17.2442","17.2862","17.1616","-0.45%"
"Apr 11, 2012","17.2543","17.2079","17.2785","17.1687","0.22%"
"Apr 10, 2012","17.2160","16.9931","17.2812","16.9750","1.33%"
"Apr 09, 2012","16.9907","17.0063","17.0588","16.9499","-0.09%"
"Apr 06, 2012","17.0067","16.8030","17.1138","16.7903","1.18%"
"Apr 05, 2012","16.8085","16.8083","16.8381","16.7103","0.00%"
"Apr 04, 2012","16.8081","16.8964","16.9434","16.7772","-0.72%"
"Apr 03, 2012","16.9303","16.9380","17.0333","16.8697","-0.20%"
"Apr 02, 2012","16.9643","17.0956","17.1232","16.9311","-0.73%"
"Mar 30, 2012","17.0896","17.0273","17.1210","17.0029","0.32%"
"Mar 29, 2012","17.0348","16.9769","17.0896","16.9544","0.24%"
"Mar 28, 2012","16.9944","16.9161","17.0695","16.8927","0.35%"
"Mar 27, 2012","16.9344","16.9121","16.9550","16.8334","0.09%"
"Mar 26, 2012","16.9186","16.9148","16.9387","16.8342","-0.01%"
"Mar 23, 2012","16.9197","16.8904","17.0534","16.8669","0.05%"
"Mar 22, 2012","16.9117","16.7826","16.9706","16.7751","0.70%"
"Mar 21, 2012","16.7942","16.7424","16.8154","16.6946","0.27%"
"Mar 20, 2012","16.7496","16.7207","16.8300","16.7035","0.10%"
"Mar 19, 2012","16.7332","16.6957","16.7679","16.6424","0.24%"
"Mar 16, 2012","16.6931","16.5540","16.7226","16.5177","0.81%"
"Mar 15, 2012","16.5582","16.5686","16.6044","16.5022","-0.16%"
"Mar 14, 2012","16.5840","16.4176","16.6063","16.3804","0.97%"
"Mar 13, 2012","16.4248","16.6448","16.6848","16.4101","-1.42%"
"Mar 12, 2012","16.6606","16.5625","16.7406","16.5562","0.31%"
"Mar 09, 2012","16.6090","16.8319","16.8520","16.5183","-1.40%"
"Mar 08, 2012","16.8452","16.9188","16.9933","16.8154","-0.59%"
"Mar 07, 2012","16.9449","17.0529","17.1041","16.8940","-0.64%"
"Mar 06, 2012","17.0548","16.9732","17.1046","16.9423","0.58%"
"Mar 05, 2012","16.9557","16.8220","16.9891","16.8117","0.72%"
"Mar 02, 2012","16.8350","16.9275","16.9738","16.8096","-0.75%"
"Mar 01, 2012","16.9623","17.1281","17.1779","16.9324","-0.94%"
"Feb 29, 2012","17.1238","17.2928","17.3426","17.0445","-1.00%"
"Feb 28, 2012","17.2968","17.2693","17.3544","17.2163","0.14%"
"Feb 27, 2012","17.2722","17.3728","17.4337","17.2080","-0.49%"
"Feb 24, 2012","17.3569","17.1425","17.3899","17.0723","1.22%"
"Feb 23, 2012","17.1481","17.0143","17.2059","16.9411","0.78%"
"Feb 22, 2012","17.0158","16.9131","17.0335","16.8931","0.58%"
"Feb 21, 2012","16.9172","16.8099","16.9508","16.7710","0.57%"
"Feb 20, 2012","16.8212","16.7611","16.8544","16.7223","0.20%"
"Feb 17, 2012","16.7874","16.8272","16.8647","16.7591","-0.43%"
"Feb 16, 2012","16.8591","16.8226","16.8995","16.7585","0.22%"
"Feb 15, 2012","16.8227","16.7426","16.8277","16.6565","0.42%"
"Feb 14, 2012","16.7516","16.7494","16.8169","16.7221","-0.05%"
"Feb 13, 2012","16.7594","16.8951","16.9507","16.7339","-0.85%"
"Feb 10, 2012","16.9027","16.8218","16.9676","16.8184","0.40%"
"Feb 09, 2012","16.8358","16.8529","16.9442","16.7977","-0.16%"
"Feb 08, 2012","16.8620","16.8012","16.8903","16.7467","0.20%"
"Feb 07, 2012","16.8282","16.6316","16.8391","16.5429","1.17%"
"Feb 06, 2012","16.6335","16.6073","16.6555","16.5071","-0.05%"
"Feb 03, 2012","16.6418","16.8198","16.9424","16.6128","-1.14%"
"Feb 02, 2012","16.8331","16.9722","16.9986","16.8138","-0.82%"
"Feb 01, 2012","16.9725","17.0588","17.0921","16.9472","-0.52%"
"Jan 31, 2012","17.0605","17.0477","17.1034","16.9845","-0.03%"
"Jan 30, 2012","17.0660","17.0550","17.1253","16.9891","-0.16%"
"Jan 27, 2012","17.0939","17.0321","17.1392","16.9595","0.37%"
"Jan 26, 2012","17.0301","17.0490","17.0952","16.8875","-0.19%"
"Jan 25, 2012","17.0632","17.0689","17.1249","17.0198","-0.26%"
"Jan 24, 2012","17.1078","17.1511","17.2458","17.0676","-0.21%"
"Jan 23, 2012","17.1434","16.9724","17.1612","16.9541","0.60%"
"Jan 20, 2012","17.0410","17.1462","17.1964","17.0117","-0.65%"
"Jan 19, 2012","17.1533","17.1069","17.1876","17.0434","0.26%"
"Jan 18, 2012","17.1093","17.1124","17.2134","17.0609","-0.04%"
"Jan 17, 2012","17.1159","17.1475","17.2436","17.0650","-0.25%"
"Jan 16, 2012","17.1581","17.1888","17.2380","17.1319","-0.44%"
"Jan 13, 2012","17.2341","17.3469","17.4197","17.1946","-0.78%"
"Jan 12, 2012","17.3691","17.2911","17.4483","17.2615","0.46%"
"Jan 11, 2012","17.2903","17.4022","17.4209","17.2792","-0.82%"
"Jan 10, 2012","17.4331","17.4746","17.5159","17.3249","-0.26%"
"Jan 09, 2012","17.4778","17.4508","17.5465","17.4081","0.15%"
"Jan 06, 2012","17.4508","17.6065","17.6428","17.4015","-0.77%"
"Jan 05, 2012","17.5861","17.7115","17.7526","17.4935","-0.60%"
"Jan 04, 2012","17.6915","17.8092","17.8882","17.6626","-0.71%"
"Jan 03, 2012","17.8175","17.9921","18.0418","17.7959","-0.96%"
"Jan 02, 2012","17.9898","18.0323","18.1245","17.9562","-0.39%"
"Dec 30, 2011","18.0594","18.1305","18.1508","18.0068","-0.57%"
"Dec 29, 2011","18.1635","18.0789","18.1816","17.9714","0.43%"
"Dec 28, 2011","18.0861","18.2959","18.3418","18.0679","-1.24%"
"Dec 27, 2011","18.3137","18.0960","18.3692","18.0532","1.18%"
"Dec 26, 2011","18.1003","18.0431","18.1429","18.0237","0.28%"
"Dec 23, 2011","18.0500","18.0293","18.0925","17.9735","0.08%"
"Dec 22, 2011","18.0348","18.0321","18.0877","17.9568","-0.03%"
"Dec 21, 2011","18.0405","18.0289","18.1183","17.9629","0.05%"
"Dec 20, 2011","18.0320","18.0696","18.1052","17.9875","-0.19%"
"Dec 19, 2011","18.0656","18.0984","18.1063","18.0050","0.02%"
"Dec 16, 2011","18.0620","18.0904","18.1365","17.9642","-0.13%"
"Dec 15, 2011","18.0847","18.0279","18.0992","17.8863","0.23%"
"Dec 14, 2011","18.0429","18.0665","18.1238","18.0162","-0.22%"
"Dec 13, 2011","18.0822","18.2161","18.2789","17.9761","-0.75%"
"Dec 12, 2011","18.2189","18.1433","18.3270","18.1108","0.25%"
"Dec 09, 2011","18.1733","18.2892","18.3486","18.1163","-0.73%"
"Dec 08, 2011","18.3067","18.1035","18.3242","18.0181","0.95%"
"Dec 07, 2011","18.1337","18.0418","18.1649","18.0128","0.44%"
"Dec 06, 2011","18.0538","18.1157","18.1650","18.0042","-0.43%"
"Dec 05, 2011","18.1319","18.3132","18.3236","18.0822","-0.63%"
"Dec 02, 2011","18.2475","18.3083","18.3646","18.0765","-0.34%"
"Dec 01, 2011","18.3090","18.3173","18.3997","18.2033","-0.16%"
"Nov 30, 2011","18.3382","18.3975","18.4201","18.1683","-0.23%"
"Nov 29, 2011","18.3803","18.6668","18.7269","18.2926","-1.54%"
"Nov 28, 2011","18.6686","18.9128","18.9311","18.6349","-0.70%"
"Nov 25, 2011","18.8004","18.9420","18.9650","18.7571","-0.80%"
"Nov 24, 2011","18.9515","18.9084","19.0046","18.7847","0.09%"
"Nov 23, 2011","18.9346","18.8761","18.9669","18.7646","0.24%"
"Nov 22, 2011","18.8898","18.8996","19.0368","18.7994","-0.17%"
"Nov 21, 2011","18.9215","18.5540","18.9869","18.5502","2.01%"
"Nov 18, 2011","18.5483","18.4536","18.6246","18.4406","0.47%"
"Nov 17, 2011","18.4609","18.3594","18.5031","18.2928","0.51%"
"Nov 16, 2011","18.3681","18.4090","18.4412","18.2573","-0.26%"
"Nov 15, 2011","18.4158","18.4141","18.4401","18.2858","0.07%"
"Nov 14, 2011","18.4023","18.5947","18.6102","18.3520","-0.82%"
"Nov 11, 2011","18.5549","18.4053","18.6654","18.3520","0.68%"
"Nov 10, 2011","18.4300","18.5255","18.5418","18.3894","-0.55%"
"Nov 09, 2011","18.5310","18.4479","18.5435","18.3277","0.42%"
"Nov 08, 2011","18.4532","18.4760","18.5257","18.4093","-0.21%"
"Nov 07, 2011","18.4917","18.6523","18.6591","18.4506","-0.72%"
"Nov 04, 2011","18.6260","18.3969","18.6260","18.3800","0.99%"
"Nov 03, 2011","18.4441","18.5892","18.7300","18.3339","-1.02%"
"Nov 02, 2011","18.6335","18.6446","18.7062","18.5414","-0.08%"
"Nov 01, 2011","18.6481","18.5118","18.7560","18.4537","0.70%"
"Oct 31, 2011","18.5184","18.3797","18.5272","18.3032","0.71%"
"Oct 28, 2011","18.3874","18.5910","18.6514","18.3757","-1.13%"
"Oct 27, 2011","18.5984","18.6246","18.7438","18.4984","-0.20%"
"Oct 26, 2011","18.6364","18.8258","18.8586","18.6019","-0.85%"
"Oct 25, 2011","18.7968","18.6286","18.8488","18.5184","0.96%"
"Oct 24, 2011","18.6184","18.9531","18.9730","18.5883","-2.04%"
"Oct 21, 2011","19.0069","18.8482","19.0263","18.7510","0.73%"
"Oct 20, 2011","18.8700","18.5086","18.9111","18.4412","1.99%"
"Oct 19, 2011","18.5023","18.3917","18.5485","18.3448","0.51%"
"Oct 18, 2011","18.4083","18.5145","18.5982","18.3749","-0.68%"
"Oct 17, 2011","18.5339","18.4102","18.5411","18.1950","0.79%"
"Oct 14, 2011","18.3891","18.4998","18.6420","18.3078","-0.65%"
"Oct 13, 2011","18.5099","18.3041","18.5308","18.2398","1.06%"
